listing_type,state_code,property_type,address,suburb_name,postcode,bedrooms,list_date
sale,NSW,house,4/481 Hanel Street,East Albury,2640,2,21/2/2023
sale,NSW,house,6 Breeza Place,Bangor,2234,4,21/2/2023
sale,NSW,house,68 Beachview Esplanade,Macmasters Beach,2251,5,21/2/2023
sale,NSW,apartment,5/8 Virginia Street,North Wollongong,2500,2,21/2/2023
sale,NSW,house,53-59 Broken Head Road,Byron Bay,2481,4,21/2/2023
sale,NSW,house,30 Crystal Avenue,Penrose,2530,4,21/2/2023
sale,NSW,apartment,922/126 Banks Avenue,Eastgardens,2036,2,21/2/2023
sale,NSW,house,Lot 5 Kings Rd,Castle Hill,2154,5,21/2/2023
sale,NSW,apartment,3/246 William Street,Kingsgrove,2208,2,21/2/2023
sale,NSW,house,344 The Parkway,Bradbury,2560,4,21/2/2023
sale,NSW,house,22 Macpherson Street,Hurstville,2220,2,21/2/2023
sale,NSW,apartment,514/5 Alma road,Macquarie Park,2113,1,21/2/2023
sale,NSW,house,59 Lamorna Avenue,Beecroft,2119,4,21/2/2023
sale,NSW,house,69 Loombah Street,Bilgola Plateau,2107,4,21/2/2023
sale,NSW,house,334 Seven Hills Road,Kings Langley,2147,5,21/2/2023
sale,NSW,house,33 Benelong Street,The Entrance,2261,5,21/2/2023
sale,NSW,house,26 Glenquarry Crescent,Bowral,2576,5,21/2/2023
sale,NSW,house,32 Honeycomb Street,Penrose,2530,4,21/2/2023
sale,NSW,house,12 Kody Street,Goonellabah,2480,4,21/2/2023
sale,NSW,townhouse,2/49 Bay Road,The Entrance,2261,3,21/2/2023
sale,NSW,house,24 Gledswood Place,Glen Alpine,2560,5,21/2/2023
sale,NSW,residential land,(Lot 7) 25 Alice Street,Kosciuszko National Park,2627,0,21/2/2023
sale,NSW,villa,2/32 Parkway Drive,Tuncurry,2428,2,21/2/2023
sale,NSW,residential land,29 O'leary Drive,Cooranbong,2265,0,21/2/2023
sale,NSW,apartment,441/1 Betty Cuthbert Avenue,Sydney Olympic Park,2127,1,21/2/2023
sale,NSW,house,60 Mimosa Street,Bexley,2207,5,21/2/2023
sale,NSW,house,23 Greenoaks Road,Narara,2250,4,21/2/2023
sale,NSW,house,5 Ashmore Crescent,Penrose,2530,3,21/2/2023
sale,NSW,house,2/21 Archbold Road,Long Jetty,2261,3,21/2/2023
sale,NSW,residential land,Lot 20 Starr Place,Blayney,2799,0,21/2/2023
sale,NSW,house,15 Richards Road,Appin,2560,4,21/2/2023
sale,NSW,house,Address available on request,Edmondson Park,2174,4,21/2/2023
sale,NSW,townhouse,31 Chloe Circuit,Norwest,2153,3,21/2/2023
sale,NSW,apartment,6028/2E Porter Street,Ryde,2112,1,21/2/2023
sale,NSW,house,299A Coopers Creek Road,Upper Coopers Creek,2480,3,21/2/2023
sale,NSW,house,72 Redhill Road,Young,2594,3,21/2/2023
sale,NSW,house,4 Doyle Street,Condobolin,2877,3,21/2/2023
sale,NSW,house,3/21 Scotchey Street,Prairiewood,2176,3,21/2/2023
sale,NSW,house,11 Mountain Road,Austinmer,2515,6,21/2/2023
sale,NSW,house,8 Epaulet Circuit,Jordan Springs,2747,4,21/2/2023
sale,NSW,house,41A ROSINA STREET,Fairfield West,2165,5,21/2/2023
sale,NSW,apartment,23/2 Cowan Road,Mount Colah,2079,1,21/2/2023
sale,NSW,townhouse,3/10-12 Culworth Avenue,Killara,2071,4,21/2/2023
sale,NSW,house,5 Daley Avenue,Daleys Point,2257,4,21/2/2023
sale,NSW,residential land,Address available on request,Austral,2179,0,21/2/2023
sale,NSW,residential land,5 Marella Avenue,Kellyville,2155,0,21/2/2023
sale,NSW,residential land,Lot 815 Tenterfield Road,North Arm Cove,2324,0,21/2/2023
sale,NSW,apartment,10404/88 Christie st,St Leonards,2065,2,21/2/2023
sale,NSW,house,2 Matfen Close,Maryland,2287,3,21/2/2023
sale,NSW,house,17 Drumalbyn Road,Bellevue Hill,2023,5,21/2/2023
sale,NSW,house,18 Anderson Road,Northmead,2152,3,21/2/2023
sale,NSW,house,21 Elm Street,Lugarno,2210,5,21/2/2023
sale,NSW,apartment,8/31  Heydon Street,Mosman,2088,1,21/2/2023
sale,NSW,apartment,213/23-29 Pacific Parade,Dee Why,2099,1,21/2/2023
sale,NSW,house,3 Armitree Street,Kingsgrove,2208,2,21/2/2023
sale,NSW,house,Lot 151  Drinkwater Drive,Goulburn,2580,3,21/2/2023
sale,NSW,house,Lot 158 Drinkwater Drive,Goulburn,2580,4,21/2/2023
sale,NSW,apartment,801/51  Hill Road,Wentworth Point,2127,2,21/2/2023
sale,NSW,house,157 (Lot) Drinkwater Drive,Goulburn,2580,3,21/2/2023
sale,NSW,house,Lot 5 Taylors Landing Estate,Cambewarra,2540,4,21/2/2023
sale,NSW,lifestyle,"Lot 177, Eucumbene Road",Nimmo,2628,0,21/2/2023
sale,NSW,residential land,Lot 238 Garden Street,Kootingal,2352,0,21/2/2023
sale,NSW,house,46A Helena St,Auburn,2144,5,21/2/2023
sale,NSW,house,93 Catherine Crescent,Ballina,2478,3,21/2/2023
sale,NSW,villa,5/2A Graydon Avenue,Denhams Beach,2536,3,21/2/2023
sale,NSW,apartment,15/10 Harvard Street,Gladesville,2111,2,21/2/2023
sale,NSW,apartment,402/233-235 Botany Road,Waterloo,2017,3,21/2/2023
sale,NSW,house,18 Echo Drive,Harrington,2427,4,21/2/2023
sale,NSW,house,81XX Abell Road,Marsden Park,2765,4,21/2/2023
sale,NSW,house,835 Anzac Parade,Maroubra,2035,4,21/2/2023
sale,NSW,acreage/semi-rural,46 Towrang Vale Road,Cooma,2630,5,21/2/2023
sale,NSW,house,83 Carroll Crescent,Plumpton,2761,4,21/2/2023
sale,NSW,lifestyle,"Lot 3, 732 Werris Creek Road",Quirindi,2343,0,21/2/2023
sale,NSW,house,Lot 403 Proposed Road,Lochinvar,2321,5,21/2/2023
sale,NSW,house,166 Donald Road,Karabar,2620,3,21/2/2023
sale,NSW,apartment,1/4 Toorak Court,Port Macquarie,2444,2,21/2/2023
sale,NSW,house,Lot 348 Proposed Road,Farley,2320,4,21/2/2023
sale,NSW,house,232 Run-O-Waters Drive,Goulburn,2580,4,21/2/2023
sale,NSW,house,940 Princes Highway,Engadine,2233,3,21/2/2023
sale,NSW,house,6 Colosseum Crescent,Baulkham Hills,2153,4,21/2/2023
sale,NSW,house,57 Air League Avenue,Leppington,2179,4,21/2/2023
sale,NSW,house,3 Edwina Street,Corrimal,2518,3,21/2/2023
sale,NSW,house,78/51 Kamilaroo Ave,Lake Munmorah,2259,2,21/2/2023
sale,NSW,house,43 Table Street,Port Macquarie,2444,4,21/2/2023
sale,NSW,house,Lot 329 Proposed Road,Farley,2320,4,21/2/2023
sale,NSW,apartment,G09/640 Mowbray Road,Lane Cove North,2066,2,21/2/2023
sale,NSW,unit,16/42 Firth Street,Arncliffe,2205,2,21/2/2023
sale,NSW,house,21 Telopea Crescent,Lake Albert,2650,4,21/2/2023
sale,NSW,apartment,2/2-4 Berry Street,North Sydney,2060,1,21/2/2023
sale,NSW,house,14 Calaby Street,Toongabbie,2146,3,21/2/2023
sale,NSW,unit,14/171 Willarong Road,Caringbah,2229,2,21/2/2023
sale,NSW,house,Lot 210 Proposed Road,Four Mile Creek,2323,6,21/2/2023
sale,NSW,house,55 Henry Street,Quirindi,2343,3,21/2/2023
sale,NSW,house,7 Bulls Garden Road,Whitebridge,2290,3,21/2/2023
sale,NSW,house,Lot 209 Proposed Road,Four Mile Creek,2323,4,21/2/2023
sale,NSW,apartment,103/273-277 Burwood Road,Belmore,2192,1,21/2/2023
sale,NSW,duplex/semi-detached,2A Yates Avenue,Dundas Valley,2117,4,21/2/2023
sale,NSW,house,101 Jamboree Avenue,Leppington,2179,4,21/2/2023
sale,NSW,house,Lot 41 Proposed Road,Gledswood Hills,2557,4,21/2/2023
sale,NSW,house,41 Market Street,Boorowa,2586,3,21/2/2023
sale,NSW,house,10 Cullen Road,Wagga Wagga,2650,4,21/2/2023
sale,NSW,retirement living,079/639 Kemp Street,Springdale Heights,2641,2,21/2/2023
sale,NSW,house,27 Margaret Street,Seven Hills,2147,3,21/2/2023
sale,NSW,apartment,14/1135-1137 Pittwater Road,Collaroy,2097,3,21/2/2023
sale,NSW,house,Lot 17 Proposed Road,Rouse Hill,2155,4,21/2/2023
sale,NSW,house,23 Clearwater Terrace,Mossy Point,2537,2,21/2/2023
sale,NSW,house,100 Wade Avenue,Leeton,2705,4,21/2/2023
sale,NSW,unitblock,Units 1 - 4/41 McMahons Road,North Nowra,2541,8,21/2/2023
sale,NSW,farmlet,1721 Golspie Road,Golspie,2580,1,21/2/2023
sale,NSW,house,Lot 127 Proposed Road,Caddens,2747,4,21/2/2023
sale,NSW,apartment,3502/1 Sergeants Lane,St Leonards,2065,3,21/2/2023
sale,NSW,house,35 Byrne Avenue,Russell Lea,2046,5,21/2/2023
sale,NSW,house,17 Bunderra Drive,Nowra,2541,3,21/2/2023
sale,NSW,house,Address available on request,Spring Farm,2570,4,21/2/2023
sale,NSW,house,Lot 104 Proposed Road,Box Hill,2765,3,21/2/2023
sale,NSW,house,7 Kirkwood Place,Stuarts Point,2441,3,21/2/2023
sale,NSW,house,25 Margaret Street,Seven Hills,2147,4,21/2/2023
sale,NSW,house,9 Booyong Avenue,Caringbah,2229,4,21/2/2023
sale,NSW,apartment,540/2 Nipper Street,Homebush,2140,3,21/2/2023
sale,NSW,house,39 Brisbane Water Drive,Point Clare,2250,2,21/2/2023
sale,NSW,house,87 Mount Keira Road,Wollongong West,2500,4,21/2/2023
sale,NSW,house,81 Best Street,Wagga Wagga,2650,3,21/2/2023
sale,NSW,duplex/semi-detached,29 Nix Avenue,Malabar,2036,5,21/2/2023
sale,NSW,house,4 Laurel Street,Menangle,2568,4,21/2/2023
sale,NSW,house,Lot 216 Proposed Road,Austral,2179,4,21/2/2023
sale,NSW,house,8 Morris Place,Marulan,2579,4,21/2/2023
sale,NSW,apartment,9/377 Princes Highway,Woonona,2517,2,21/2/2023
sale,NSW,apartment,59/6 Haldon Street,Lakemba,2195,2,21/2/2023
sale,NSW,residential land,15 Borang Street,Potato Point,2545,0,21/2/2023
sale,NSW,house,Lot 208 Proposed Road,Austral,2179,3,21/2/2023
sale,NSW,house,2/8 Sebastian Avenue,Rosemeadow,2560,3,21/2/2023
sale,NSW,house,4 Yean Street,Burradoo,2576,5,21/2/2023
sale,NSW,apartment,901/35 Oxford Street,Epping,2121,2,21/2/2023
sale,NSW,house,7 Tarrilli Place,Kellyville,2155,4,21/2/2023
sale,NSW,house,653 King Georges Road,Penshurst,2222,3,21/2/2023
sale,NSW,house,70 Discovery Avenue,Willmot,2770,3,21/2/2023
sale,NSW,lifestyle,2072 Dry Plains Road,Dry Plain,2630,2,21/2/2023
sale,NSW,apartment,2205/150 Pacific Highway,North Sydney,2060,3,21/2/2023
sale,NSW,apartment,901/43 Church Street,Lidcombe,2141,2,21/2/2023
sale,NSW,residential land,"Lot 102, Mount view rd",Millfield,2325,0,21/2/2023
sale,NSW,residential land,12 Childers Circuit,Wadalba,2259,0,21/2/2023
sale,NSW,house,48 Fishery Road,Currarong,2540,4,21/2/2023
sale,NSW,house,59A Wallangra Road,Dover Heights,2030,4,21/2/2023
sale,NSW,house,62A Combined Street,Wingham,2429,4,21/2/2023
sale,NSW,house,192 Mystery Bay Road,Mystery Bay,2546,3,21/2/2023
sale,NSW,townhouse,5/9 Harvest Court,East Branxton,2335,3,21/2/2023
sale,NSW,duplex/semi-detached,1/36 Thompson Street,Muswellbrook,2333,2,21/2/2023
sale,NSW,house,6 Forest Crescent,Beaumont Hills,2155,4,21/2/2023
sale,NSW,residential land,34 McGaw Road,Crookwell,2583,0,21/2/2023
sale,NSW,house,8 Pell Street,Merewether,2291,5,21/2/2023
sale,NSW,house,35 Churchill Circuit,Hamilton South,2303,4,21/2/2023
sale,NSW,lifestyle,253 South West Rocks Road,Pola Creek,2440,3,21/2/2023
sale,NSW,retirement living,5/4495-4497 Nelson Bay Road,Anna Bay,2316,2,21/2/2023
sale,NSW,townhouse,10/483 Crown Street,Wollongong West,2500,2,21/2/2023
sale,NSW,house,9 Downey Street,Bexley,2207,4,21/2/2023
sale,NSW,unit,213/5 Verona Drive,Wentworth Point,2127,2,21/2/2023
sale,NSW,house,4/32 Sailfish Way,Kingscliff,2487,3,21/2/2023
sale,NSW,house,34 Alex Ave,Schofields,2762,7,21/2/2023
sale,NSW,apartment,1705/87 Shoreline Drive,Rhodes,2138,2,21/2/2023
sale,NSW,house,73 Guardian Crescent,Bligh Park,2756,3,21/2/2023
sale,NSW,acreage/semi-rural,1391 Lismore Road,Upper Coopers Creek,2480,4,21/2/2023
sale,NSW,house,8 John Radley Avenue,Dural,2158,4,21/2/2023
sale,NSW,apartment,101/190 Raglan Street,Mosman,2088,4,21/2/2023
sale,NSW,house,32 South Terrace,Punchbowl,2196,4,21/2/2023
sale,NSW,house,90 River Street,Earlwood,2206,2,21/2/2023
sale,NSW,house,404 Nattai Ponds,Mittagong,2575,4,21/2/2023
sale,NSW,unit,3/104 Parkes Street,Oak Flats,2529,1,21/2/2023
sale,NSW,apartment,107/168 Liverpool Road,Ashfield,2131,1,21/2/2023
sale,NSW,house,11 Dixon Road,Blaxland,2774,5,21/2/2023
sale,NSW,house,153 Invercauld Road,Goonellabah,2480,3,21/2/2023
sale,NSW,apartment,10/81 Queenscliff Road,Queenscliff,2096,2,21/2/2023
sale,NSW,house,72 Hutton Road,The Entrance North,2261,7,21/2/2023
sale,NSW,villa,115/2 Firman Drive,Coffs Harbour,2450,3,21/2/2023
sale,NSW,house,Lot 21 Proposed Road,Lochinvar,2321,4,21/2/2023
sale,NSW,house,7 Bay Street,Tuncurry,2428,3,21/2/2023
sale,NSW,house,11 Plateau Parade,Blaxland,2774,4,21/2/2023
sale,NSW,house,19 Curtis Street,Ulladulla,2539,3,21/2/2023
sale,NSW,house,Lot 1209 Proposed Road,Cooranbong,2265,4,21/2/2023
sale,NSW,house,16 Sunny Waters Road,Kincumber,2251,4,21/2/2023
sale,NSW,residential land,46a Benwerrin Crescent,Grasmere,2570,0,21/2/2023
sale,NSW,residential land,Address available on request,Tahmoor,2573,0,21/2/2023
sale,NSW,house,174 & 174a Cobalt Street,Broken Hill,2880,4,21/2/2023
sale,NSW,house,113 Wandewoi Avenue,San Remo,2262,4,21/2/2023
sale,NSW,house,24 Cross Street,Tahmoor,2573,4,21/2/2023
sale,NSW,townhouse,5/4 Marie Dodd Crescent,Blakehurst,2221,3,21/2/2023
sale,NSW,duplex/semi-detached,2/8 Acmena Street,Gillieston Heights,2321,3,21/2/2023
sale,NSW,house,Lot 822 Proposed Road,Cessnock,2325,4,21/2/2023
sale,NSW,house,15 Greenacre Drive,Tahmoor,2573,3,21/2/2023
sale,NSW,unit,310/29 East Street,Granville,2142,1,21/2/2023
sale,NSW,apartment,3/121-123 Foveaux Street,Surry Hills,2010,1,21/2/2023
sale,NSW,house,40 Mirool Street,West Ryde,2114,2,21/2/2023
sale,NSW,apartment,2/24 Chester Street,Woollahra,2025,2,21/2/2023
sale,NSW,residential land,"Lot 37, 122-138 Menin Road",Oakville,2765,0,21/2/2023
sale,NSW,villa,127/2 Falcon Way,Tweed Heads South,2486,3,21/2/2023
sale,NSW,house,8 Georges Crescent,Roselands,2196,3,21/2/2023
sale,NSW,house,18 Summer Place,Merewether Heights,2291,4,21/2/2023
sale,NSW,lifestyle,21 Sternbeck Lane,Bucketty,2250,4,21/2/2023
sale,NSW,house,403 Marion Street,Georges Hall,2198,4,21/2/2023
sale,NSW,house,8 Keswick Drive,Lake Haven,2263,4,21/2/2023
sale,NSW,house,50 Bridge Avenue,Chain Valley Bay,2259,3,21/2/2023
sale,NSW,apartment,16/17-19 Trafalgar Street,Brighton-Le-Sands,2216,2,21/2/2023
sale,NSW,house,16 Ulana Avenue,Halekulani,2262,3,21/2/2023
sale,NSW,house,41 Howelston Road,Gorokan,2263,3,21/2/2023
sale,NSW,house,41 Maple Road,Lake Albert,2650,3,21/2/2023
sale,NSW,house,22-24 Primrose Avenue,Sandringham,2219,4,21/2/2023
sale,NSW,house,61 Verge Road,Callala Beach,2540,4,21/2/2023
sale,NSW,house,15 Cameron Street,West Kempsey,2440,3,21/2/2023
sale,NSW,apartment,A703/2-8 Vaughan Street,Lidcombe,2141,3,21/2/2023
sale,NSW,house,428 Yass River Road,Yass,2582,5,21/2/2023
sale,NSW,house,5 Underhill Street,North Kellyville,2155,4,21/2/2023
sale,NSW,acreage/semi-rural,19-25 First Road,Berkshire Park,2765,3,21/2/2023
sale,NSW,apartment,945/4 Lachlan Street,Waterloo,2017,2,21/2/2023
sale,NSW,house,18 Carbora Close,Maryland,2287,3,21/2/2023
sale,NSW,house,108 Tait Avenue,Penrose,2530,5,21/2/2023
sale,NSW,apartment,G02/1081b Old Princes Highway,Engadine,2233,2,21/2/2023
sale,NSW,apartment,B503/2-8 Vaughan Street,Lidcombe,2141,2,21/2/2023
sale,NSW,apartment,5/20-22 George Street,Liverpool,2170,3,21/2/2023
sale,NSW,apartment,36/18 Sorrell St,Parramatta,2150,2,21/2/2023
sale,NSW,house,12 Leighdon Street,Bass Hill,2197,3,21/2/2023
sale,NSW,house,7 Cummins Avenue,Moree,2400,4,21/2/2023
sale,NSW,house,14 Wingello Road,Miranda,2228,3,21/2/2023
sale,NSW,apartment,303/56 Fairlight Street,Five Dock,2046,1,21/2/2023
sale,NSW,apartment,2 Bed/39 Belmore Street,Burwood,2134,2,21/2/2023
sale,NSW,apartment,Level17/29 Belmore Street,Burwood,2134,2,21/2/2023
sale,NSW,apartment,2 Bed/7 Deane Street,Burwood,2134,2,21/2/2023
sale,NSW,apartment,2 Bed/2-4 Stanley Street,Burwood,2134,2,21/2/2023
sale,NSW,apartment,2 Bed/2a Elsie Street,Burwood,2134,2,21/2/2023
sale,NSW,house,6 Barnard Crescent,Toukley,2263,4,21/2/2023
sale,NSW,apartment,Level1X/29 George Street,Burwood,2134,2,21/2/2023
sale,NSW,house,35 Anembo Avenue,Summerland Point,2259,4,21/2/2023
sale,NSW,house,6 O'Hanlon Road,Queanbeyan,2620,3,21/2/2023
sale,NSW,house,Address available on request,Singleton,2330,4,21/2/2023
sale,NSW,house,64 William Street,Gol Gol,2738,3,21/2/2023
sale,NSW,apartment,101/47 Hill Road,Wentworth Point,2127,1,21/2/2023
sale,NSW,house,33 Opperman Way,Windradyne,2795,3,21/2/2023
sale,NSW,unit,1/25 Upward Street,Leichhardt,2040,1,21/2/2023
sale,NSW,villa,8/39-41 Gleeson Avenue,Condell Park,2200,3,21/2/2023
sale,NSW,house,15 Ashton Street,Ariah Park,2665,3,21/2/2023
sale,NSW,apartment,503/5 Wyuna Street,Beverley Park,2217,2,21/2/2023
sale,NSW,townhouse,2/24 Anne Street,Vincentia,2540,3,21/2/2023
sale,NSW,house,21 Whitburn Street,Greta,2334,4,21/2/2023
sale,NSW,house,8 Cheltenham Road,Croydon,2132,3,21/2/2023
sale,NSW,house,650/21 Red Head Road,Red Head,2430,3,21/2/2023
sale,NSW,unit,3/13 Arrowgrass Street,Aberglasslyn,2320,2,21/2/2023
sale,NSW,duplex/semi-detached,60A Raimonde Road,Carlingford,2118,5,21/2/2023
sale,NSW,house,603/21 Red Head Road,Red Head,2430,3,21/2/2023
sale,NSW,house,51 Berrico Avenue,Maryland,2287,3,21/2/2023
sale,NSW,residential land,32 Portland Avenue,Marulan,2579,0,21/2/2023
sale,NSW,house,47 Caswell Crescent,Tanilba Bay,2319,7,21/2/2023
sale,NSW,apartment,1708/3 Network Place,North Ryde,2113,2,21/2/2023
sale,NSW,house,6 Bradley Avenue,Blackheath,2785,4,21/2/2023
sale,NSW,house,24 Table Top Road,North Avoca,2260,4,21/2/2023
sale,NSW,apartment,207/640 Mowbray Road,Lane Cove North,2066,1,21/2/2023
sale,NSW,apartment,254/132-138 Killeaton Street,St Ives,2075,2,21/2/2023
sale,NSW,retirement living,327/36-42 Cabbage Tree Road,Bayview,2104,2,21/2/2023
sale,NSW,house,29 Inala Place,Cootamundra,2590,4,21/2/2023
sale,NSW,residential land,8 Chaucer Crescent,Leumeah,2560,0,21/2/2023
sale,NSW,apartment,26/21-29 Third Avenue,Blacktown,2148,2,21/2/2023
sale,NSW,house,83 Queen Street,Goulburn,2580,3,21/2/2023
sale,NSW,apartment,C307/2 Demeter Street,Rouse Hill,2155,3,21/2/2023
sale,NSW,house,54 Portland Street,Dover Heights,2030,3,21/2/2023
sale,NSW,house,2B Maria Place,Oakdale,2570,3,21/2/2023
sale,NSW,residential land,Lot 121 Cowper Street,Tenterfield,2372,0,21/2/2023
sale,NSW,house,41 Ebony Avenue,Carlingford,2118,5,21/2/2023
sale,NSW,house,46 Lloyd Avenue,Chain Valley Bay,2259,4,21/2/2023
sale,NSW,unit,11/22-26 French Street,Kogarah,2217,2,21/2/2023
sale,NSW,residential land,20 Watson Street,Barmedman,2668,0,21/2/2023
sale,NSW,house,15 Mountain Way,Lavington,2641,4,21/2/2023
sale,NSW,house,141B Banksia Street,Pagewood,2035,3,21/2/2023
sale,NSW,townhouse,1/55 Toowoon Bay Road,Long Jetty,2261,5,21/2/2023
sale,NSW,townhouse,7/55 Mountain Road,Austinmer,2515,3,21/2/2023
sale,NSW,apartment,522/1 James Street,Carlingford,2118,2,21/2/2023
sale,NSW,lifestyle,357 Albert Wright Road,Bomera,2357,2,21/2/2023
sale,NSW,house,7 Melville Court,Harrington Park,2567,4,21/2/2023
sale,NSW,house,16 Myuna Crescent,Seven Hills,2147,3,21/2/2023
sale,NSW,apartment,54/44-52 Kent Street,Epping,2121,1,21/2/2023
sale,NSW,duplex/semi-detached,1/36 Avoca Street,Kingscliff,2487,3,21/2/2023
sale,NSW,house,68 Doyle Avenue,Halekulani,2262,3,21/2/2023
sale,NSW,residential land,Lot 206 Garden Street,Kootingal,2352,0,21/2/2023
sale,NSW,unit,1/218 Maryland Drive,Maryland,2287,2,21/2/2023
sale,NSW,house,50 Amelia Street,Carey Bay,2283,3,21/2/2023
sale,NSW,house,26 Birmingham Circuit,Bellbird,2325,4,21/2/2023
sale,NSW,apartment,7/11-13 Warburton Street,Gymea,2227,2,21/2/2023
sale,NSW,apartment,4/31-33 Hotham Road,Gymea,2227,3,21/2/2023
sale,NSW,house,138C The Esplanade,Sylvania,2224,5,21/2/2023
sale,NSW,house,40 Nicholsons Lagoon Road,Quipolly,2343,3,21/2/2023
sale,NSW,house,28 Keightley Street,Moruya,2537,4,21/2/2023
sale,NSW,residential land,Lot 204 Garden Street,Kootingal,2352,0,21/2/2023
sale,NSW,townhouse,8 Mudiman Glade,Riverstone,2765,3,21/2/2023
sale,NSW,house,23 High Street,Casino,2470,4,21/2/2023
sale,NSW,house,68 Mclachlan Street,Maclean,2463,4,21/2/2023
sale,NSW,house,12 Arden Street,Waverley,2024,3,21/2/2023
sale,NSW,apartment,12/2 Macquarie Rd,Auburn,2144,1,21/2/2023
sale,NSW,house,69 Margaret Street,Petersham,2049,2,21/2/2023
sale,NSW,house,19 Scribbly Gum Crescent,Cooranbong,2265,4,21/2/2023
sale,NSW,house,4242 Giinagay Way,Urunga,2455,5,21/2/2023
sale,NSW,house,82 Brampton Drive,Beaumont Hills,2155,5,21/2/2023
sale,NSW,house,50 Greenwood Drive,Goonellabah,2480,3,21/2/2023
sale,NSW,house,84 Palmer Street,Minore Falls,2830,3,21/2/2023
sale,NSW,apartment,24/45 First Avenue,Campsie,2194,2,21/2/2023
sale,NSW,house,35 Egan Street,Newtown,2042,3,21/2/2023
sale,NSW,unit,6/63A Casey Street,Orange,2800,2,21/2/2023
sale,NSW,house,5 Johnson Avenue,Dulwich Hill,2203,3,21/2/2023
sale,NSW,house,20 Ella Street,Bundanoon,2578,4,21/2/2023
sale,NSW,acreage/semi-rural,67 Rowlands Creek Road,Uki,2484,2,21/2/2023
sale,NSW,house,4 Ferry Road,Lansvale,2166,2,21/2/2023
sale,NSW,house,20 Peterson Parade,Thornton,2322,4,21/2/2023
sale,NSW,apartment,107/8 Aviators Way,Penrith,2750,2,21/2/2023
sale,NSW,house,33 Tower Street,Corowa,2646,3,21/2/2023
sale,NSW,villa,3/85-87 Loftus Avenue,Loftus,2232,2,21/2/2023
sale,NSW,house,9 Barinya Street,Villawood,2163,5,21/2/2023
sale,NSW,apartment,4/47 Trafalgar Street,Annandale,2038,1,21/2/2023
sale,NSW,townhouse,4/78 Selwyn Street,Merewether,2291,3,21/2/2023
sale,NSW,house,51 River Oak Circuit,Kellyville,2155,5,21/2/2023
sale,NSW,house,4 The Avenue,Heathcote,2233,3,21/2/2023
sale,NSW,house,40 Whitehaven Road,Northmead,2152,2,21/2/2023
sale,NSW,house,18 Coronet Place,Penrose,2530,4,21/2/2023
sale,NSW,apartment,BG14/10 Rugby Street,Schofields,2762,2,21/2/2023
sale,NSW,villa,1 Tattersall Place,Scotts Head,2447,3,21/2/2023
sale,NSW,house,325 Bangalow Road,Howards Grass,2480,4,21/2/2023
sale,NSW,lifestyle,927 Range Road,Portland,2847,0,21/2/2023
sale,NSW,house,35 Shaughnessy Street,Oakhurst,2761,5,21/2/2023
sale,NSW,other,14 Passmore Avenue,Catherine Field,2557,4,21/2/2023
sale,NSW,apartment,1/18 Calder Road,Rydalmere,2116,2,21/2/2023
sale,NSW,house,12 Teal Street,Ballina,2478,4,21/2/2023
sale,NSW,house,39 Clarence Street,Lake Munmorah,2259,4,21/2/2023
sale,NSW,house,83 Watson Street,Molong,2866,2,21/2/2023
sale,NSW,house,135 Mount Street,Coogee,2034,4,21/2/2023
sale,NSW,acreage/semi-rural,118 Willowford Road,Woollamia,2540,3,21/2/2023
sale,NSW,villa,8/48 Short Street,Forster,2428,1,21/2/2023
sale,NSW,house,7A McAdam Place,Lalor Park,2147,3,21/2/2023
sale,NSW,apartment,13/1-3 Dudley Street,Randwick,2031,2,21/2/2023
sale,NSW,lifestyle,814 Back Creek Road,Braidwood,2622,0,21/2/2023
sale,NSW,house,31 Carlyle Avenue,Bathurst,2795,4,21/2/2023
